Customer_ID,Birth_Year,Education_Level,Marital_Status,Annual_Income,Kids_Home,Teens_Home,Customer_Since,Last_Purchase_Recency,Spent_Wine,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Deals_Purchased,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Campaign1_Accepted,Campaign2_Accepted,Campaign3_Accepted,Campaign4_Accepted,Campaign5_Accepted,Filed_Complaint,Contact_Cost,Revenue_Contribution,Campaign_Response,Country,City,Region_Code,Mobile_App_User,Email_Subscriber,Device_Type,Referred_By_Friend,Social_Media_User,Membership_Tier,Total_Amount_Spent,Customer_Age,Family_Size,Senior_Citizen
4252,1966,Master,Together,38094.43,2,1,10-05-2015,34,573,36,489,68,57,425,2,7,2,2,12,1,1,1,1,0,0,3,11,1,USA,Berlin,915,0,1,Desktop,0,1,Basic,1648,59,4,0
4253,1962,Basic,Widow,42750.75,1,1,06-02-2011,54,754,41,166,225,80,233,1,9,4,3,16,0,0,0,0,0,1,3,11,1,India,New York,271,1,0,Tablet,1,0,Gold,1499,63,2,1
4254,1998,Basic,Divorced,71480.15,2,1,11-08-2014,2,180,63,508,179,199,272,2,8,6,4,10,1,1,0,1,0,1,3,11,0,Germany,Mumbai,346,0,0,Mobile,0,0,Basic,1401,27,3,0
4255,1966,Graduation,Divorced,47950.72,0,0,01-06-2014,70,106,94,466,263,91,171,5,7,1,7,13,0,1,1,0,1,1,3,11,1,India,Mumbai,459,1,0,Mobile,0,1,Gold,1191,59,0,0
4256,1973,Master,Together,30078.87,0,2,16-01-2011,18,561,18,158,271,25,400,0,7,2,4,0,0,1,0,1,0,0,3,11,1,USA,New York,149,0,1,Desktop,1,0,Gold,1433,52,3,0
4257,1995,Graduation,Together,27323.8,2,0,27-10-2015,41,222,22,757,147,19,118,1,9,8,3,18,1,0,0,0,1,0,3,11,1,India,New York,656,1,1,Mobile,0,0,Basic,1285,30,3,0
4258,1985,Master,Married,83102.07,2,0,24-07-2015,45,159,70,77,284,82,411,7,5,2,9,6,1,0,1,1,1,0,3,11,1,USA,Mumbai,632,0,0,Mobile,1,0,Gold,1083,40,3,0
4259,1977,Basic,Single,46649.98,0,1,23-09-2011,71,119,5,472,274,141,280,7,8,5,0,4,0,1,0,1,1,1,3,11,0,USA,New York,839,1,0,Mobile,0,0,Basic,1291,48,1,0
4260,1953,Master,Married,56518.68,0,0,21-03-2013,86,879,98,519,216,121,401,5,1,5,1,10,1,1,0,1,0,0,3,11,1,Brazil,London,155,1,0,Tablet,1,0,Silver,2234,72,1,1
4261,1975,Basic,Divorced,38429.34,2,0,03-04-2014,19,338,92,750,36,152,422,7,6,4,4,17,1,1,1,0,0,0,3,11,1,Germany,London,533,1,0,Mobile,1,0,Gold,1790,50,2,0
4262,1992,Graduation,Single,54814.79,2,2,31-01-2014,32,776,54,132,66,163,491,7,5,5,3,11,1,0,1,1,1,0,3,11,0,India,Mumbai,155,0,1,Desktop,1,0,Silver,1682,33,4,0
4263,1947,Graduation,Married,71889.94,0,1,24-01-2013,5,880,76,261,126,155,350,4,3,1,7,4,0,0,1,1,0,1,3,11,0,India,London,446,0,1,Mobile,0,0,Gold,1848,78,2,1
4264,2001,Graduation,Divorced,40216.05,0,0,08-11-2011,14,271,38,733,146,7,359,3,9,6,2,16,1,1,1,1,1,1,3,11,1,Brazil,São Paulo,651,1,0,Mobile,0,0,Basic,1554,24,0,0
4265,1974,PhD,Single,56878.8,0,1,17-06-2013,68,421,24,487,51,48,465,6,9,3,1,7,1,1,0,1,0,0,3,11,1,Brazil,London,662,0,1,Desktop,1,0,Basic,1496,51,1,0
4266,1958,Basic,Widow,28913.81,0,2,05-11-2011,77,402,97,100,62,5,496,9,2,4,1,17,1,1,1,0,1,0,3,11,0,UK,Mumbai,765,1,1,Desktop,0,1,Gold,1162,67,2,1
4267,1969,PhD,Widow,80342.99,0,0,05-10-2015,72,861,82,616,54,0,366,0,6,5,5,2,1,1,1,0,1,1,3,11,0,UK,São Paulo,535,1,1,Desktop,1,0,Silver,1979,56,0,0
4268,1953,Graduation,Married,54028.04,0,2,26-01-2015,89,803,3,633,8,125,490,6,5,3,9,13,1,1,0,0,0,0,3,11,0,USA,São Paulo,752,0,1,Desktop,1,1,Platinum,2062,72,3,1
4269,1998,Graduation,Together,43808.09,0,2,17-12-2012,95,778,87,466,7,93,203,7,5,8,4,17,0,0,1,1,1,0,3,11,1,India,Mumbai,841,1,0,Desktop,0,0,Platinum,1634,27,3,0
4270,1959,Basic,Single,45531.89,2,1,22-11-2014,30,499,32,489,210,132,38,2,0,5,8,4,1,1,1,0,1,0,3,11,1,UK,London,384,1,1,Desktop,0,1,Basic,1400,66,3,1
4271,1988,Graduation,Married,42349.43,1,1,12-05-2013,5,590,65,426,100,72,432,7,8,3,3,17,1,1,1,1,0,0,3,11,1,Brazil,São Paulo,365,0,0,Mobile,0,0,Silver,1685,37,3,0
4272,1964,PhD,Together,43116.42,1,1,20-01-2014,0,983,1,721,46,135,462,5,6,6,5,4,1,0,0,1,1,1,3,11,1,UK,Mumbai,182,0,1,Desktop,0,1,Platinum,2348,61,3,1
4273,1979,Graduation,Together,13287.57,2,0,17-03-2015,18,232,13,254,279,87,481,2,4,6,8,15,1,1,1,0,1,1,3,11,1,Germany,London,260,1,1,Mobile,1,1,Gold,1346,46,3,0
4274,1963,Graduation,Single,48530.51,1,1,26-02-2011,14,190,49,788,28,118,420,5,0,3,1,11,1,0,1,1,1,1,3,11,1,UK,Berlin,434,0,0,Mobile,0,1,Gold,1593,62,2,1
4275,1953,PhD,Single,47901.82,2,0,09-01-2015,33,596,10,356,48,168,13,5,9,0,3,12,1,0,1,1,1,0,3,11,0,USA,São Paulo,664,1,1,Desktop,0,1,Basic,1191,72,2,1
4276,1965,Graduation,Together,57329.92,2,2,19-05-2013,63,635,33,187,111,71,322,3,1,4,1,9,0,1,1,1,1,1,3,11,1,USA,New York,250,1,0,Desktop,0,1,Gold,1359,60,5,0
4277,1977,Graduation,Divorced,42152.84,2,1,21-01-2010,82,426,37,298,196,101,308,4,1,3,4,5,1,1,1,0,1,0,3,11,0,UK,São Paulo,472,0,1,Desktop,0,1,Gold,1366,48,3,0
4278,1962,Graduation,Married,38434.46,2,2,01-02-2011,48,585,91,437,76,146,254,4,4,1,0,11,1,0,0,0,0,0,3,11,0,India,Mumbai,644,0,1,Desktop,0,1,Gold,1589,63,5,1
4279,1961,Basic,Single,49883.38,1,1,17-01-2013,74,498,38,464,102,2,391,5,5,8,3,2,1,1,0,0,0,0,3,11,0,USA,New York,868,1,0,Tablet,1,1,Platinum,1495,64,2,1
4280,1987,Basic,Together,25814.48,2,2,18-12-2014,81,216,21,670,7,38,29,5,8,9,4,17,1,0,0,1,1,1,3,11,1,India,New York,645,0,1,Desktop,0,0,Basic,981,38,5,0
4281,1996,Graduation,Divorced,52151.35,0,0,07-01-2010,87,351,41,724,122,15,238,2,7,4,8,2,1,1,1,0,1,0,3,11,0,UK,São Paulo,518,0,1,Mobile,1,1,Silver,1491,29,0,0
4282,1958,Graduation,Widow,22072.71,2,2,10-01-2012,45,288,96,502,274,64,100,1,6,1,4,11,0,0,0,0,1,0,3,11,1,India,Mumbai,370,1,1,Desktop,0,1,Gold,1324,67,4,1
4283,1985,Master,Together,66812.28,1,0,09-04-2010,50,48,94,586,237,73,66,0,9,2,5,6,0,0,0,1,1,0,3,11,1,Brazil,Berlin,696,0,0,Mobile,1,1,Basic,1104,40,2,0
4284,1990,Basic,Divorced,60264.05,1,1,30-01-2014,72,178,56,591,9,197,209,0,6,9,7,19,1,0,1,0,0,1,3,11,0,India,London,696,0,0,Tablet,1,1,Silver,1240,35,2,0
4285,1942,PhD,Widow,36107.21,1,1,10-05-2010,10,689,77,72,176,68,380,7,3,1,2,4,0,0,1,1,0,1,3,11,1,Brazil,London,741,1,1,Desktop,0,0,Basic,1462,83,2,1
4286,1981,Basic,Divorced,59917.07,1,1,10-09-2013,3,535,37,114,73,16,452,3,1,1,9,18,0,0,0,0,1,1,3,11,0,Brazil,New York,294,0,1,Mobile,1,0,Basic,1227,44,2,0
4287,1958,Graduation,Single,51672.71,0,0,25-12-2012,81,276,8,790,17,20,0,4,0,0,3,2,0,1,0,0,1,0,3,11,0,Brazil,New York,741,1,1,Tablet,0,1,Silver,1111,67,0,1
4288,1948,Graduation,Together,34864.85,2,1,18-01-2010,86,409,87,102,9,92,122,7,7,2,4,13,0,1,1,0,1,1,3,11,0,USA,New York,604,0,0,Desktop,0,0,Silver,821,77,4,1
4289,1967,Basic,Widow,19656.86,0,0,20-12-2011,40,592,28,534,65,61,463,9,3,1,6,12,0,1,0,0,1,0,3,11,1,Germany,Berlin,902,0,0,Mobile,1,1,Silver,1743,58,0,0
4290,1959,Basic,Divorced,54746.54,2,0,02-02-2014,63,146,68,258,8,158,341,6,9,9,4,18,1,1,1,0,1,0,3,11,0,India,London,970,1,0,Mobile,0,0,Basic,979,66,2,1
4291,1984,Master,Widow,38085.77,2,2,14-09-2012,0,706,41,688,126,130,382,3,1,5,4,10,1,0,0,1,1,0,3,11,1,Germany,São Paulo,148,1,0,Desktop,0,1,Silver,2073,41,4,0
4292,1946,Master,Married,66424.54,0,1,29-11-2012,88,460,59,581,239,37,419,6,5,9,8,19,0,1,1,1,0,1,3,11,0,India,London,632,1,1,Mobile,0,1,Basic,1795,79,2,1
4293,1953,Graduation,Together,50210.51,0,2,17-05-2011,8,577,38,147,37,187,228,2,2,5,5,19,0,1,0,0,0,1,3,11,1,India,São Paulo,207,0,1,Mobile,0,0,Basic,1214,72,3,1
4294,1948,Graduation,Single,39506.26,1,0,14-08-2015,38,936,90,206,134,91,184,5,1,3,3,6,0,1,0,1,0,0,3,11,0,India,London,974,1,0,Desktop,1,0,Silver,1641,77,1,1
4295,1998,Graduation,Widow,76967.58,2,2,05-04-2011,64,63,71,621,258,192,362,1,6,7,5,14,1,1,0,0,1,0,3,11,1,USA,Berlin,623,0,0,Desktop,0,1,Basic,1567,27,4,0
4296,1999,Basic,Divorced,58646.7,2,1,31-08-2011,16,364,92,29,153,75,429,5,3,6,9,18,1,1,1,1,1,1,3,11,0,Germany,London,331,0,1,Mobile,1,1,Basic,1142,26,3,0
4297,1994,Graduation,Widow,-4826.3,2,0,16-07-2014,66,479,59,415,115,143,125,5,4,1,2,16,0,0,1,1,1,1,3,11,0,UK,New York,119,0,0,Desktop,0,0,Gold,1336,31,2,0
4298,1996,Master,Divorced,42704.12,2,2,20-07-2013,86,416,52,759,39,88,299,2,5,0,5,19,0,0,0,1,1,1,3,11,1,Brazil,São Paulo,833,1,1,Desktop,1,1,Gold,1653,29,4,0
4299,1999,Graduation,Widow,29238.67,2,1,25-03-2015,0,543,75,581,88,81,459,9,6,4,8,2,1,1,0,0,0,0,3,11,1,UK,Berlin,903,1,0,Mobile,1,0,Basic,1827,26,3,0
4300,1958,PhD,Single,38003.03,2,1,19-05-2012,23,617,7,414,98,135,484,8,6,4,2,17,1,1,1,0,1,0,3,11,0,USA,Mumbai,223,1,0,Mobile,1,0,Silver,1755,67,3,1
4301,1986,Basic,Single,47829.01,1,2,09-09-2010,76,500,20,28,173,69,265,4,3,5,0,14,1,0,0,1,0,0,3,11,1,UK,New York,429,1,0,Desktop,0,0,Basic,1055,39,3,0
4302,1991,Graduation,Together,55310.73,2,0,09-04-2010,19,664,55,277,282,178,482,4,7,2,8,11,1,0,0,0,0,1,3,11,0,Brazil,New York,704,0,1,Desktop,0,0,Basic,1938,34,3,0
4303,1953,Graduation,Single,53920.49,1,1,05-08-2013,63,443,47,679,226,177,391,0,3,1,2,18,0,0,0,1,1,1,3,11,1,Germany,Berlin,792,0,1,Desktop,1,0,Basic,1963,72,2,1
4304,1995,Graduation,Widow,66168.1,2,0,02-02-2012,19,386,46,462,117,145,55,3,3,3,7,15,0,1,1,0,1,0,3,11,1,India,London,811,0,0,Desktop,0,1,Basic,1211,30,2,0
4305,1977,Graduation,Widow,59548.98,2,1,11-04-2014,75,873,8,84,70,83,400,0,7,7,8,2,0,1,0,0,0,1,3,11,1,Brazil,London,925,0,1,Desktop,0,1,Basic,1518,48,3,0
4306,1992,Graduation,Single,58621.2,0,0,23-08-2011,80,818,77,64,165,28,55,9,8,0,1,12,1,0,1,0,0,1,3,11,0,USA,London,604,1,1,Mobile,1,1,Silver,1207,33,0,0
4307,2000,Master,Married,53022.38,2,0,08-12-2012,84,6,0,157,147,32,330,0,5,6,4,18,1,0,0,0,0,0,3,11,0,UK,Berlin,834,1,0,Mobile,0,1,Platinum,672,25,3,0
4308,1975,Master,Widow,69301.98,0,1,08-08-2011,39,624,54,257,214,2,216,6,1,1,3,8,1,0,0,1,0,0,3,11,0,Germany,Mumbai,468,1,1,Mobile,1,1,Gold,1367,50,1,0
4309,1979,Graduation,Together,45255.85,0,2,02-05-2013,87,188,30,535,148,115,239,4,9,2,4,14,1,1,1,1,0,1,3,11,1,India,Mumbai,948,1,1,Mobile,0,0,Basic,1255,46,3,0
4310,1956,Master,Married,45645.45,0,2,05-11-2012,29,792,79,432,233,91,308,7,7,1,3,18,1,0,1,1,0,1,3,11,0,Brazil,Mumbai,494,0,0,Desktop,0,0,Gold,1935,69,3,1
4311,1969,Graduation,Single,21416.4,1,2,19-04-2010,22,854,90,452,68,132,266,3,9,2,3,15,0,1,0,0,0,1,3,11,0,Germany,New York,638,0,0,Mobile,0,1,Silver,1862,56,3,0
4312,1948,Master,Divorced,65842.46,0,0,14-11-2013,22,253,10,779,167,58,468,8,8,2,2,9,0,0,0,1,0,0,3,11,0,Germany,São Paulo,541,1,0,Mobile,1,1,Silver,1735,77,0,1
4313,1972,Basic,Widow,48846.11,0,2,28-03-2010,55,603,65,260,239,3,409,9,8,4,1,14,1,1,0,1,1,1,3,11,0,Brazil,São Paulo,590,1,1,Desktop,1,1,Gold,1579,53,2,0
4314,1995,Basic,Divorced,94004.09,0,2,29-09-2014,46,715,59,737,234,145,311,3,7,4,7,6,0,1,0,1,0,1,3,11,1,India,London,653,0,1,Mobile,0,1,Silver,2201,30,2,0
4315,1991,Graduation,Together,43917.01,2,1,19-10-2011,16,519,30,525,53,154,95,1,1,2,2,11,1,1,1,0,0,1,3,11,0,USA,Mumbai,695,0,1,Mobile,1,0,Basic,1376,34,4,0
4316,1964,Graduation,Married,51328.67,1,0,19-08-2015,1,753,49,203,32,145,336,2,4,6,9,15,0,0,1,0,1,0,3,11,0,UK,Berlin,678,0,0,Desktop,1,0,Basic,1518,61,2,1
4317,1953,Graduation,Divorced,58197.57,1,2,01-10-2013,87,510,59,766,192,193,113,8,1,5,1,15,0,1,1,1,0,1,3,11,1,Brazil,New York,371,0,1,Mobile,0,1,Platinum,1833,72,3,1
4318,1950,Graduation,Together,33471.5,1,1,21-06-2012,32,738,87,794,210,133,248,2,0,8,7,5,1,1,0,0,1,0,3,11,0,Germany,Berlin,845,1,1,Mobile,0,1,Basic,2210,75,3,1
4319,1992,Basic,Divorced,55378.22,1,0,12-02-2011,14,792,61,577,68,98,351,0,3,3,7,13,1,1,1,1,1,0,3,11,0,Germany,Berlin,702,1,1,Mobile,0,0,Platinum,1947,33,1,0
4320,1974,Graduation,Divorced,50519.92,2,1,29-05-2015,31,221,38,176,150,10,201,8,6,0,4,19,1,0,1,0,0,1,3,11,0,Germany,London,121,1,1,Mobile,1,0,Platinum,796,51,3,0
4321,1980,Graduation,Together,45444.68,0,2,04-08-2013,33,446,2,556,53,165,466,1,0,9,1,19,1,1,0,1,0,0,3,11,1,Brazil,Berlin,769,1,0,Mobile,1,1,Silver,1688,45,3,0
4322,1998,Graduation,Widow,67589.06,2,0,03-10-2010,59,415,57,549,258,192,261,1,2,6,9,8,0,0,1,1,1,0,3,11,1,India,New York,503,0,0,Mobile,1,1,Gold,1732,27,2,0
4323,1953,Basic,Divorced,36443.77,1,0,01-01-2011,85,227,67,450,273,186,200,7,4,5,7,16,1,1,0,0,1,1,3,11,1,Germany,Berlin,502,0,1,Tablet,1,1,Basic,1403,72,1,1
4324,1969,Basic,Together,54123.53,2,2,03-11-2012,30,927,29,313,258,53,102,2,9,4,3,15,0,0,1,0,1,0,3,11,1,India,Berlin,138,1,1,Tablet,1,1,Silver,1682,56,5,0
4325,1980,Master,Divorced,71819.96,2,1,16-07-2012,14,564,66,355,114,20,12,2,8,3,4,0,0,0,1,1,1,0,3,11,0,India,Berlin,298,0,1,Mobile,0,0,Basic,1131,45,3,0
4326,1943,Basic,Widow,39400.67,1,0,06-12-2014,19,280,67,65,258,120,78,2,8,4,8,5,0,0,1,1,1,1,3,11,1,Germany,New York,589,1,1,Mobile,0,0,Basic,868,82,1,1
4327,1998,Basic,Together,45546.71,0,0,20-11-2011,86,537,57,616,141,7,475,5,9,5,5,9,1,0,0,0,0,0,3,11,0,UK,São Paulo,811,1,0,Desktop,1,0,Gold,1833,27,1,0
4328,1943,Basic,Divorced,85179.57,2,0,25-08-2011,30,7,76,617,135,66,374,3,6,4,3,18,1,1,0,0,0,0,3,11,1,India,London,936,0,0,Desktop,0,0,Gold,1275,82,2,1
4329,1967,Graduation,Single,57115.87,1,2,17-06-2014,1,196,52,668,287,142,448,1,6,0,9,8,1,1,1,1,0,0,3,11,0,UK,New York,555,0,0,Mobile,0,0,Basic,1793,58,3,0
4330,1947,Graduation,Widow,42407.04,2,1,05-01-2012,12,897,13,240,18,116,200,3,9,9,7,17,1,0,1,0,0,0,3,11,1,India,New York,197,0,1,Desktop,0,1,Silver,1484,78,3,1
4331,1941,Graduation,Divorced,62039.37,2,2,16-05-2010,95,146,9,506,261,80,445,2,2,2,0,19,0,1,0,1,1,1,3,11,1,USA,Berlin,446,0,1,Desktop,1,0,Basic,1447,84,4,1
4332,1980,Graduation,Married,41478.6,2,0,20-10-2014,15,962,77,3,47,125,307,6,6,3,5,15,1,0,0,0,0,0,3,11,1,Brazil,Berlin,492,1,1,Tablet,0,1,Gold,1521,45,3,0
4333,2000,Master,Together,26526.26,0,1,21-11-2014,14,715,80,438,221,91,177,9,0,1,8,4,0,1,0,0,0,1,3,11,0,UK,New York,806,0,0,Desktop,0,1,Basic,1722,25,2,0
4334,1985,Basic,Divorced,70585.46,2,1,26-12-2015,24,486,21,649,183,188,78,3,0,6,7,16,1,1,1,0,0,1,3,11,1,India,London,922,1,0,Mobile,1,1,Silver,1605,40,3,0
4335,1961,Master,Widow,33454.11,2,2,24-02-2011,75,735,62,376,175,50,409,0,0,0,5,15,0,0,0,1,1,1,3,11,1,Brazil,New York,215,1,0,Mobile,0,1,Basic,1807,64,4,1
4336,1980,Graduation,Widow,86775.69,0,2,19-02-2014,27,197,60,43,30,168,408,6,8,8,7,10,1,1,0,0,1,1,3,11,0,Germany,London,157,1,0,Desktop,0,1,Basic,906,45,2,0
4337,1995,Graduation,Married,42660.01,2,0,24-01-2010,11,246,45,720,169,111,457,3,3,6,1,18,0,0,1,0,0,1,3,11,1,UK,New York,830,0,0,Tablet,0,1,Gold,1748,30,3,0
4338,1994,Graduation,Married,81998.97,2,2,18-06-2013,84,775,36,61,212,144,415,8,5,9,5,7,0,1,0,0,0,0,3,11,0,UK,New York,519,1,0,Desktop,0,0,Basic,1643,31,5,0
4339,1955,Basic,Divorced,29469.93,0,2,10-10-2012,75,186,20,349,39,117,251,3,3,7,1,3,1,1,1,0,0,1,3,11,0,Brazil,São Paulo,111,0,1,Mobile,1,0,Silver,962,70,2,1
4340,1968,Graduation,Single,65382.4,1,2,16-11-2014,53,132,88,4,234,166,420,6,7,3,7,2,0,1,1,1,1,0,3,11,1,India,London,541,0,0,Desktop,0,0,Basic,1044,57,3,0
4341,2001,Graduation,Widow,57495.89,2,2,13-10-2013,57,844,2,43,276,19,225,5,1,5,7,13,1,1,1,1,1,1,3,11,0,USA,Berlin,500,0,1,Desktop,0,1,Basic,1409,24,4,0
4342,1988,Basic,Single,62566.19,1,2,03-04-2011,15,158,18,394,298,38,488,5,4,8,1,3,1,0,0,1,0,1,3,11,0,UK,London,816,0,1,Mobile,0,1,Silver,1394,37,3,0
4343,1987,PhD,Single,64520.34,1,0,08-08-2015,61,396,31,500,165,197,174,1,8,4,5,19,1,0,0,1,1,0,3,11,0,Germany,London,598,1,0,Desktop,0,0,Silver,1463,38,1,0
4344,1969,PhD,Divorced,42533.82,1,1,16-04-2014,73,117,78,72,127,197,300,4,4,4,8,4,1,1,1,1,0,0,3,11,0,USA,London,330,1,1,Desktop,1,0,Basic,891,56,2,0
4345,1951,Graduation,Together,30367.34,0,2,18-03-2010,9,384,23,174,124,76,188,3,1,5,4,14,0,1,0,1,1,0,3,11,1,USA,Mumbai,602,1,1,Mobile,0,0,Basic,969,74,3,1
4346,1974,PhD,Together,49236.23,0,1,06-05-2015,65,557,72,13,14,162,326,0,3,7,8,17,1,0,0,1,1,0,3,11,0,UK,London,276,1,1,Desktop,0,0,Basic,1144,51,2,0
4347,1950,Basic,Together,53345.45,2,1,01-09-2015,90,131,73,18,188,98,92,8,1,3,3,18,1,0,1,1,0,0,3,11,0,USA,São Paulo,787,0,1,Desktop,0,0,Basic,600,75,4,1
4348,1985,Basic,Married,42922.33,1,2,29-07-2014,51,373,47,524,36,109,54,2,1,3,6,8,0,1,1,1,1,0,3,11,1,Brazil,London,666,0,1,Mobile,1,0,Silver,1143,40,4,0
4349,1989,Basic,Widow,54163.31,0,2,03-03-2013,29,403,95,532,266,154,160,8,1,4,3,3,1,0,0,0,0,0,3,11,1,India,Mumbai,422,0,1,Mobile,1,0,Basic,1610,36,2,0
4350,1960,Graduation,Married,54944.38,0,1,08-06-2011,96,348,57,234,93,31,484,0,3,7,7,0,0,1,0,0,1,0,3,11,1,India,São Paulo,296,1,1,Mobile,0,1,Silver,1247,65,2,1
4351,1960,Basic,Widow,36349.6,1,0,26-08-2012,15,31,39,577,117,97,115,6,6,7,4,4,0,1,0,0,1,1,3,11,1,USA,Berlin,510,0,1,Mobile,1,0,Basic,976,65,1,1
4352,1944,PhD,Widow,55924.57,0,1,01-06-2015,9,96,6,797,98,2,164,8,2,3,8,7,0,0,0,0,0,1,3,11,0,India,Mumbai,706,0,1,Mobile,1,0,Silver,1163,81,1,1
4353,1987,Basic,Widow,45991.82,1,0,17-06-2012,14,895,45,150,162,159,470,1,4,3,1,6,1,0,0,1,0,0,3,11,1,UK,New York,338,0,1,Mobile,1,0,Gold,1881,38,1,0
4354,1959,Graduation,Divorced,39500.29,0,1,10-04-2010,25,589,90,191,169,198,477,2,9,7,8,18,0,1,1,1,1,0,3,11,0,UK,São Paulo,725,1,1,Mobile,0,1,Basic,1714,66,1,1
4355,1976,Master,Together,61810.63,1,2,04-08-2014,60,338,14,666,41,33,373,9,7,9,0,11,0,1,1,1,1,0,3,11,0,UK,São Paulo,358,1,1,Desktop,0,0,Basic,1465,49,4,0
4356,1942,Graduation,Married,38345.13,0,0,03-07-2010,14,882,84,640,51,148,190,1,4,4,7,11,1,0,1,0,1,0,3,11,1,Germany,New York,627,0,0,Mobile,1,0,Basic,1995,83,1,1
4357,1983,Graduation,Married,43149.99,0,1,16-03-2013,5,386,73,326,100,156,86,6,4,1,4,18,1,0,1,0,0,1,3,11,1,Germany,São Paulo,445,0,1,Mobile,1,0,Platinum,1127,42,2,0
4358,1972,Graduation,Divorced,51080.76,0,0,06-10-2010,80,819,86,662,27,3,275,7,5,5,6,7,0,1,1,1,0,0,3,11,1,USA,São Paulo,260,0,1,Mobile,0,1,Silver,1872,53,0,0
4359,1992,Graduation,Widow,70614.67,0,2,22-01-2011,0,778,4,606,232,195,400,5,8,2,5,1,0,1,0,1,0,0,3,11,0,UK,São Paulo,368,1,0,Desktop,1,0,Silver,2215,33,2,0
4360,2000,Graduation,Together,52891.76,1,0,13-08-2010,86,776,58,370,202,102,38,0,1,4,9,9,1,1,1,1,0,1,3,11,0,UK,Berlin,248,1,0,Mobile,0,1,Basic,1546,25,2,0
4361,1948,Graduation,Single,57924.32,2,2,02-02-2011,97,184,69,668,1,128,126,4,0,7,1,3,1,1,1,1,1,1,3,11,0,Brazil,São Paulo,658,1,0,Tablet,0,0,Gold,1176,77,4,1
4362,2000,Graduation,Single,45535.36,2,2,11-12-2013,34,957,21,4,80,158,16,0,5,1,9,9,1,1,0,1,1,0,3,11,0,UK,Berlin,424,1,0,Mobile,0,1,Platinum,1236,25,4,0
4363,1948,PhD,Divorced,48822.66,0,0,04-05-2012,88,183,27,458,190,172,181,2,8,0,9,3,0,0,0,1,0,0,3,11,0,USA,London,574,0,1,Mobile,1,1,Platinum,1211,77,0,1
4364,1943,Master,Together,49266.84,2,2,04-06-2010,0,893,53,488,112,80,128,0,4,0,0,18,1,1,1,0,0,0,3,11,0,USA,São Paulo,895,1,0,Mobile,0,1,Basic,1754,82,5,1
4365,1974,Graduation,Single,54399.59,0,2,14-10-2011,88,50,18,32,184,70,476,1,8,0,6,17,1,0,0,0,1,1,3,11,1,Brazil,Berlin,965,0,0,Desktop,1,1,Gold,830,51,2,0
4366,1956,Graduation,Single,45560.49,2,2,05-12-2012,37,731,13,92,51,179,409,9,1,5,9,16,1,0,0,1,0,1,3,11,1,UK,Mumbai,298,1,1,Mobile,0,0,Platinum,1475,69,4,1
4367,1973,Graduation,Married,70100.0,0,0,12-12-2011,79,1,47,6,244,112,385,0,4,6,4,7,0,0,1,0,1,1,3,11,1,India,New York,668,1,0,Desktop,0,1,Silver,795,52,1,0
4368,1963,PhD,Together,44402.51,2,2,16-08-2010,40,76,6,428,113,43,428,6,8,5,7,19,1,0,1,1,0,0,3,11,1,Brazil,Berlin,173,1,0,Desktop,0,0,Basic,1094,62,5,1
4369,1971,Basic,Single,24391.38,2,1,29-10-2010,11,994,78,777,224,177,434,6,3,3,3,8,0,1,0,1,0,0,3,11,1,India,New York,387,1,1,Desktop,0,1,Basic,2684,54,3,0
4370,1940,Graduation,Married,91141.95,0,2,10-01-2013,63,478,31,248,28,35,482,3,2,1,6,16,1,0,1,1,0,0,3,11,1,Germany,São Paulo,759,1,1,Tablet,1,0,Basic,1302,85,3,1
4371,1947,Master,Together,45089.47,2,1,30-12-2015,9,874,21,72,67,20,267,1,6,7,8,4,1,0,0,0,0,0,3,11,0,India,Berlin,958,1,0,Tablet,0,1,Basic,1321,78,4,1
4372,1984,PhD,Widow,69697.55,0,0,26-09-2013,26,461,45,656,80,22,9,3,4,8,1,1,1,0,0,0,0,1,3,11,0,UK,London,302,1,1,Desktop,0,0,Gold,1273,41,0,0
4373,1962,Basic,Together,71071.86,2,1,03-03-2011,38,398,84,739,120,33,12,3,3,2,7,1,0,1,1,1,0,1,3,11,1,USA,New York,970,1,1,Desktop,1,1,Basic,1386,63,4,1
4374,1986,Graduation,Divorced,64178.21,1,2,20-04-2011,70,836,82,133,231,99,422,8,1,4,9,8,0,0,1,0,1,1,3,11,1,India,Berlin,895,1,1,Mobile,0,1,Silver,1803,39,3,0
4375,1979,Graduation,Married,47029.59,1,2,26-06-2014,69,38,12,54,120,196,280,8,1,7,7,13,0,0,1,0,1,0,3,11,1,UK,London,940,1,0,Desktop,0,1,Silver,700,46,4,0
4376,1951,Basic,Widow,54300.27,1,2,12-03-2013,44,545,21,384,268,99,369,4,8,6,5,7,1,1,1,1,1,1,3,11,1,Germany,São Paulo,656,1,1,Mobile,1,1,Basic,1686,74,3,1
4377,1993,Graduation,Married,30882.35,0,2,29-05-2014,10,741,9,266,211,30,36,6,6,4,2,0,0,0,1,0,0,1,3,11,1,Germany,New York,111,0,1,Mobile,1,0,Platinum,1293,32,3,0
4378,1951,Graduation,Married,79852.22,0,2,08-12-2013,23,682,43,362,184,11,437,6,0,1,7,14,0,0,0,1,0,1,3,11,0,Germany,London,944,0,0,Mobile,0,1,Gold,1719,74,3,1
